SKU,Product Title,QTY,Expiring QTY,Days till Expiration,Sell Out in Days,Unit Cost,Retail Price,Net Weight,Unit Gross Weight (g),Vendor-L,Farm Level,Product Type,Cacaonum,Allergens,Awards,Chocolate Type,Diet Icons,Exceeds Sellout,Source Country,Inclusion or Flavor,Tags-L
A-ALN-100,Al Nassma Camel Milk Chocolate,49,49,219,39,$3.00,$11.50,70,74.84,Al Nassma,Farm 1,Chocolate Bars,46,"Contains Dairy,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free,Peanut Free",,"Milk,Plain","Milk Alternative,No Gluten,No Soy,No Tree Nuts",-179.97,Blend,,"distribution,expiring-now,marginmid,mcountry-United Arab Emirates,weird"
A-ALN-200,Al Nassma Camel Milk Chocolate w/ Dates,65,65,219,266,$3.00,$11.50,70,74.84,Al Nassma,Farm 1,Chocolate Bars,46,"Contains Dairy,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free,Peanut Free",,"Inclusions,Milk","Halal,Milk Alternative,No Gluten,No Soy,No Tree Nuts",46.91,Blend,Fruit,"distribution,marginmid,mcountry-United Arab Emirates,weird"
A-ALN-203,Al Nassma Camel Milk Chocolate w/ Hazelnuts,28,28,219,252,$3.30,$12.50,70,77.11,Al Nassma,Farm 1,Chocolate Bars,36,"Contains Dairy,Sesame Free,Trace Soy,Gluten Free,Contains Tree Nuts,Peanut Free",,"Inclusions,Milk","Milk Alternative,No Gluten,No Soy",33,Blend,"Nuts,Hazelnut","distribution,marginmid,mcountry-United Arab Emirates,weird"
A-ALN-204,Al Nassma Camel Milk Chocolate w/ Arabia Spice,57,57,219,244,$3.00,$11.50,70,74.84,Al Nassma,Farm 1,Chocolate Bars,36,"Contains Dairy,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free,Peanut Free",,"Inclusions,Milk","Halal,Milk Alternative,No Gluten,No Soy,No Tree Nuts",25.29,Blend,Spice,"distribution,marginmid,mcountry-United Arab Emirates,weird"
A-ALN-205,Al Nassma Camel Milk Chocolate w/ Macadamia Orange,49,49,219,147,$3.00,$11.50,70,74.84,Al Nassma,Farm 1,Chocolate Bars,46,"Contains Dairy,Sesame Free,Trace Soy,Gluten Free,Peanut Free,Contains Tree Nuts",,"Inclusions,Milk","Halal,Milk Alternative,No Gluten,No Soy",-72,Blend,"Fruit,Nuts,Macadamia,Orange","distribution,marginmid,mcountry-United Arab Emirates,weird"
A-ALN-250,Samha Dubai Chocolate Milk Edition (Kunafa Pistachio Bar),245,245,226,501,$4.00,$18.00,110,99.22,Al Nassma,Farm 1,Chocolate Bars,,"Contains Dairy,Trace Peanuts,Trace Soy,Contains Tree Nuts,Contains Gluten,Sesame Free",,"Milk,Inclusions","Halal,No Soy",275.14,,"Pistachio,Nuts","black-friday,distribution,mcountry-United Arab Emirates"
A-ALN-251,Samha Dubai Chocolate Dark Edition (Kunafa Pistachio Bar),304,304,226,380,$4.00,$18.00,110,99.22,Al Nassma,Farm 1,Chocolate Bars,70,"Contains Dairy,Trace Peanuts,Trace Soy,Contains Tree Nuts,Contains Gluten,Sesame Free",,"Inclusions,Filled,Dark","Halal,No Soy",154,,"Pistachio,Nuts","black-friday,coming-soon,distribution,mcountry-United Arab Emirates"
A-AMA-202,Amano Cardamom Pepper 60%,14,14,401,315,$5.85,$15.00,85,102.06,Amano Artisan Chocolate,"Farm 1,Farm 2",Chocolate Bars,60,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Trace Gluten",,"Dark,Flavored,Inclusions","Kosher Check,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-86,Dominican Republic,,"marginlow,mcountry-United States,region-Guayas"
A-AME-100,Amedei Chuao 70%,80,20,401,189,$8.93,$19.00,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free","AOC silver 2024,AOC silver 2023","Dark,Plain","Kosher Dairy,Kosher,No Gluten,No Soy,No Tree Nuts,No Dairy",-211.53,Venezuela,,"has-award,marginmid,mcountry-Italy,region-Aragua"
A-AME-103,Amedei Toscano Black 80%,66,18,401,149,$4.06,$9.25,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,80,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC silver 2024,"Dark,Plain","Kosher Dairy,Kosher,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-252.5,Blend,,"has-award,marginmid,mcountry-Italy"
A-AME-104,Amedei Toscano Black 63%,20,20,340,450,$4.06,$9.25,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,63,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Kosher Dairy,Kosher,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",110,Blend,,"marginmid,mcountry-Italy"
A-AME-105,Amedei Toscano Black 70%,75,39,401,173,$4.06,$9.25,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free","AOC silver 2016,AOC silver 2023","Dark,Plain","Kosher Dairy,Kosher,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-227.92,Blend,,"has-award,marginmid,mcountry-Italy"
A-AME-107,Amedei Toscano Black 90%,117,21,401,88,$4.06,$9.25,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,90,"Trace Dairy,Peanut Free,Sesame Free,Trace Tree Nuts,Gluten Free,Soy Free",AOC silver 2021,"Dark,Plain","Kosher Dairy,Keto Friendly,Kosher,Vegan+,No Gluten,No Tree Nuts,No Dairy,No Soy",-313.25,Blend,,"has-award,marginmid,mcountry-Italy"
A-AME-200,Amedei Toscano Red 70%,49,25,281,62,$4.06,$9.25,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Inclusions","Kosher Dairy,Kosher,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-218.89,Blend,"Fruit,Berries","marginmid,mcountry-Italy"
A-AME-203,Amedei Toscano Nut Brown Gianduja,56,32,281,140,$4.06,$9.25,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,32,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Contains Tree Nuts,Gluten Free",AOC gold 2016,"Inclusions,Milk,Gianduja","Kosher Dairy,Kosher,No Gluten,No Soy",-141,Blend,Nuts,"has-award,marginmid,mcountry-Italy"
A-AME-205,Amedei White Milk Chocolate w/ Pistachios 29%,165,33,219,571,$4.06,$9.25,50,58.97,Amedei,"Farm 1,Farm 2",Chocolate Bars,29,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Contains Tree Nuts,Gluten Free",AOC gold 2016,"Inclusions,White","Kosher Dairy,Kosher,No Gluten,No Soy",352.15,Blend,"Nuts,Praline","has-award,marginmid,mcountry-Italy"
A-AME-252,Amedei Prendimé Milk Chocolate w/ Hazelnuts 150g,17,17,280,219,$6.98,$19.00,150,158.76,Amedei,"Farm 1,Farm 2",Chocolate Bars,32,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Contains Tree Nuts,Gluten Free",,"Inclusions,Milk","Kosher Dairy,Kosher,No Gluten,No Soy",-61.43,Blend,"Hazelnut,Nuts","btgt,dadsday,marginmidplus,mcountry-Italy"
A-AME-253,Amedei Chuao Torrone (Soft Nougat),13,13,112,90,$12.46,$38.00,200,283.5,Amedei,"Farm 1,Farm 2",Chocolate Slabs,70,"Trace Dairy,Peanut Free,Soy Free,Contains Tree Nuts,Sesame Free,Gluten Free",,"Dark,Filled,Inclusions","No Gluten,No Soy,No Dairy",-22,Venezuela,"Nuts,Hazelnut,Nougat","expiring-later,Gifts,rare"
A-AMO-103,A. Morin Jamaique Marvia 63%,41,41,317,527,$4.32,$14.00,100,111.41,Chocolaterie A Morin,"Farm 1,Farm 2",Chocolate Bars,63,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",210.14,Jamaica,,"expiring-now,fudgy,marginmid,mcountry-France,overstock-more"
A-AMO-105,A. Morin Venezuela Carenero 70%,54,54,550,"1,620",$4.55,$15.00,100,111.13,Chocolaterie A Morin,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy","1,070",Venezuela,,"marginmid,mcountry-France"
A-AMO-106,A. Morin Peru Cusco 70%,32,32,527,576,$4.92,$15.00,100,111.13,Chocolaterie A Morin,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","EU Organic,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",49,Peru,,"fruity,marginmid,mcountry-France,region-Cuzco"
A-AMO-107,A. Morin Java Arjuna 70%,61,61,563,"5,490",$4.92,$13.50,100,111.13,Chocolaterie A Morin,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy","4,927",Indonesia,,"marginmid,mcountry-France,region-Java"
A-AMO-109,A. Morin Equateur Esmeralda 70%,250,250,548,"3,214",$4.18,$13.50,100,111.13,Chocolaterie A Morin,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",ICA silver 2019,"Dark,Plain","EU Organic,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy","2,666.29",Ecuador,,"estate-Costa Esmeraldas,has-award,marginmid,mcountry-France,nutty,overstock-ignore,region-Esmeraldas"
A-AMO-112,A. Morin Vietnam Thanh Long 70%,49,49,291,882,$3.93,$13.50,100,113.4,Chocolaterie A Morin,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",AOC silver 2023,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",591,Vietnam,,"has-award,mcountry-France"
A-AMO-114,A. Morin Venezuela Chuao 70%,97,97,532,"1,455",$5.69,$17.00,100,111.13,Chocolaterie A Morin,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Tree Nuts,Trace Peanuts,Trace Sesame,Soy Free,Gluten Free",ICA silver 2020,"Dark,Plain","No Gluten,No Soy,No Tree Nuts,No Dairy",923,Venezuela,,mcountry-France
A-AUR-101,Auro Reserve Saloy 70%,85,85,554,137,$2.99,$11.00,60,120.2,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free","AOC silver 2019,GT two 2018","Dark,Plain","No Refined Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-417.39,Philippines,,"btgt,distribution,earthy,estate-Enriquez Cacao Farm,has-award,marginhigh,mcountry-Philippines,overstock-ignore,region-Davao"
A-AUR-102,Auro Reserve Paquibato 70%,67,61,523,68,$2.99,$11.00,60,120.2,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",AOC silver 2020,"Dark,Plain","No Refined Sugar,Organic Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-455.25,Philippines,,"btgt,distribution,earthy,estate-Mang Jose Estate,has-award,marginhigh,mcountry-Philippines,region-Davao"
A-AUR-104,Auro Dark Chocolate 64%,63,63,649,74,$1.66,$7.50,60,63.5,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,64,"Trace Dairy,Trace Peanuts,Sesame Free,Contains Soy,Trace Tree Nuts,Gluten Free",GT two 2018,"Dark,Plain","Halal,Vegan,No Gluten,No Tree Nuts,No Dairy",-575.36,Philippines,,"btgt,distribution,earthy,has-award,marginhigh,mcountry-Philippines,region-Davao"
A-AUR-106,Auro Milk Chocolate 42%,151,151,465,680,$1.75,$7.50,60,68.04,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,42,"Contains Dairy,Trace Peanuts,Sesame Free,Contains Soy,Trace Tree Nuts,Gluten Free",,"Milk,Plain","Halal,No Gluten,No Tree Nuts",214.5,Philippines,,"btgt,distribution,marginhigh,mcountry-Philippines,region-Davao"
A-AUR-107,Auro White Chocolate 32%,62,62,360,53,$1.66,$7.50,60,65.2,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,32,"Contains Dairy,Trace Peanuts,Sesame Free,Contains Soy,Trace Tree Nuts,Trace Gluten",AOC gold 2020,"Plain,White","Halal,No Gluten,No Tree Nuts",-306.86,Philippines,,"btgt,distribution,has-award,marginhigh,mcountry-Philippines,region-Davao"
A-AUR-108,Auro Reserve Mana Single Estate 85%,292,52,523,299,$2.99,$11.00,60,63.5,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,85,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free","AOC silver 2020,GT two 2020","Dark,Plain","No Refined Sugar,Organic Cacao,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-224.36,Philippines,,"btgt,distribution,earthy,has-award,marginhigh,mcountry-Philippines,region-Davao"
A-AUR-110,Auro Reserve Luna Dark Milk 50%,25,25,280,188,$2.99,$11.00,60,63.5,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,50,"Contains Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Trace Gluten",AOC silver 2020,"Dark Milk,Milk,Plain","Halal,No Refined Sugar,No Gluten,No Soy,No Tree Nuts",-92.5,Philippines,,"btgt,distribution,estate-Luna,has-award,marginhigh,mcountry-Philippines,region-Davao"
A-AUR-202,Auro White Calamansi Cheesecake 34%,365,77,236,216,$2.09,$8.50,60,90.72,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,34,"Trace Dairy,Trace Peanuts,Sesame Free,Contains Soy,Trace Tree Nuts,Contains Gluten",,"Flavored,Inclusions,White","Vegan+,No Tree Nuts,No Dairy",-19.88,Philippines,"Fruit,Citrus","distribution,marginhigh,mcountry-Philippines,POS,region-Davao,wonderful"
A-AUR-203,Auro Dark Mocha Crunch 55%,194,98,476,"1,247",$2.09,$8.50,60,68.04,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,55,"Trace Dairy,Trace Peanuts,Sesame Free,Contains Soy,Trace Tree Nuts,Gluten Free",,"Dark,Flavored,Inclusions","Vegan+,No Gluten,No Tree Nuts,No Dairy",771.14,Philippines,Coffee,"distribution,earthy,marginhigh,mcountry-Philippines,POS,region-Davao"
A-AUR-204,Auro White Cashew Dulce 32%,88,88,353,"1,320",$2.10,$8.50,60,68.04,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,32,"Contains Dairy,Trace Peanuts,Sesame Free,Contains Soy,Contains Tree Nuts,Gluten Free",,"Flavored,Inclusions,White",No Gluten,967,Philippines,,"distribution,marginhigh,mcountry-Philippines,POS,region-Davao,wonderful"
A-AUR-210,Auro Ube White Chocolate w/ Coconut & Puffed Rice 32%,224,32,226,212,$2.23,$8.50,60,120.2,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,32,"Contains Dairy,Trace Peanuts,Contains Soy,Contains Gluten,Trace Sesame,Trace Tree Nuts",,"Flavored,Inclusions,White",No Tree Nuts,-13.79,Philippines,,"distribution,mcountry-Philippines,region-Davao"
A-AUR-211,Auro Kape Mocha Chocolate 70% (Limited Edition),236,236,688,"1,931",$2.75,$11.00,60,120.2,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Trace Peanuts,Trace Tree Nuts,Trace Gluten,Trace Dairy,Trace Soy,Trace Sesame",,"Dark,Flavored","No Gluten,No Tree Nuts","1,242.91",Philippines,Coffee,"distribution,mcountry-Philippines,region-Davao"
A-AUR-250,SNA'AP Dubai Milk Chocolate 42% (by Auro),439,199,219,231,$5.13,$22.00,90,99.22,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,42,"Contains Dairy,Contains Soy,Contains Gluten,Trace Peanuts,Contains Tree Nuts,Sesame Free",,"Milk,Inclusions,Filled",,12.05,Philippines,"Pistachio,Nuts","distribution,mcountry-Philippines"
A-AUR-251,SNA'AP Manila (Ube Ganache) Milk Chocolate 42% (by Auro),58,58,245,580,$5.40,$22.00,90,99.22,Auro Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,42,"Contains Dairy,Contains Sesame,Contains Soy,Contains Gluten,Trace Peanuts,Contains Tree Nuts",,"Milk,Inclusions,Filled",,335,Philippines,"Cashew,Nuts","mcountry-Philippines,overstock-little"
A-BAI-100,Baiani Bold Roast Trinitario 70%,210,210,459,"1,890",$3.25,$11.00,58,85.05,Baiani,"Farm 1,Farm 2,Farm 3,Farm 4",Chocolate Bars,70,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC silver 2018,"Dark,Plain","Organic Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy","1,431",Brazil,,"btgt,estate-Fazenda Santa Rita,fruity,has-award,marginmidplus,mcountry-Brazil,overstock-ignore,region-Bahia"
A-BAI-102,Baiani Special Blend Dark 88%,74,66,466,230,$3.35,$12.00,58,85.05,Baiani,"Farm 1,Farm 2,Farm 3,Farm 4",Chocolate Bars,88,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Keto Friendly,Organic Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-236.34,Brazil,,"btgt,estate-Fazenda Santa Rita,fruity,marginmidplus,mcountry-Brazil,region-Bahia"
A-BAI-105,Baiani Mild Roast Trinitario 70%,83,83,452,534,$3.25,$11.00,58,85.05,Baiani,"Farm 1,Farm 2,Farm 3,Farm 4",Chocolate Bars,70,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Organic Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",81.57,Brazil,,"mcountry-Brazil,region-Bahia"
A-BIX-200,Bixby Dark Chocolate Split Rock Bourbon 70%,32,11,677,720,$5.08,$13.00,56,68.04,Bixby Chocolate,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Trace Soy,Trace Tree Nuts,Sesame Free,Gluten Free",,"Dark,Flavored","USDA Organic,Vegan+,No Soy,No Tree Nuts,No Dairy,No Gluten",43,Dominican Republic,Alcohol,mcountry-United States
A-BLV-100,Belvie Ben Tre 70%,303,15,525,426,$2.85,$11.50,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC silver 2019,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-98.91,Vietnam,,"btgt,distribution,has-award,marginhigh,mcountry-Vietnam,region-Ben Tre"
A-BLV-101,Belvie Tien Giang 70%,217,73,463,"3,255",$2.85,$11.50,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy","2,792",Vietnam,,"btgt,distribution,marginhigh,mcountry-Vietnam,region-Tien Giang"
A-BLV-102,Belvie Lam Dong 70%,332,44,586,854,$2.85,$11.50,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC gold 2017,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",267.71,Vietnam,,"btgt,distribution,has-award,marginhigh,mcountry-Vietnam,overstock-ignore,region-Lam Dong"
A-BLV-103,Belvie Dong Nai 70%,110,110,463,"1,980",$2.85,$11.50,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC silver 2018,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy","1,517",Vietnam,,"btgt,distribution,has-award,marginhigh,mcountry-Vietnam,region-Dong Nai"
A-BLV-104,Belvie Thien Tuy 75%,192,48,555,"1,016",$2.85,$11.50,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,75,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",461.47,Vietnam,,"btgt,distribution,marginhigh,mcountry-Vietnam,region-Lam Dong"
A-BLV-105,Belvie Hao Moc 80%,284,68,556,"1,065",$2.85,$12.00,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,80,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",509,Vietnam,,"btgt,distribution,marginhigh,mcountry-Vietnam"
A-BLV-106,Belvie Black Pearl 85%,495,63,617,627,$3.85,$14.00,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,85,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Keto Friendly,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",10.46,Vietnam,,"btgt,distribution,marginhigh,mcountry-Vietnam,region-Ben Tre"
A-BLV-108,Belvie Milk Chocolate 55%,99,27,525,307,$2.85,$11.50,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,55,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Milk,Plain","No Gluten,No Soy,No Tree Nuts",-217.76,Vietnam,,"mcountry-Vietnam,region-Dong Nai"
A-BLV-109,Belvie Don Duong 72%,206,62,313,"1,426",$2.85,$11.50,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,72,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC gold 2017,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy","1,113.15",Vietnam,,"btgt,distribution,has-award,marginhigh,mcountry-Vietnam,overstock-ignore,region-Lam Dong"
A-BLV-200,Belvie Coffee GMV 70%,162,18,298,583,$2.85,$12.00,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Flavored","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",285.2,Vietnam,Coffee,"btgt,distribution,marginhigh,mcountry-Vietnam,region-Lam Dong"
A-BLV-201,Belvie Chili Pepper Dark Chocolate 70%,197,53,282,"1,043",$3.00,$12.00,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Flavored","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",760.94,Vietnam,Spice,"btgt,distribution,marginhigh,mcountry-Vietnam,region-Ben Tre"
A-BLV-202,"Belvie Dark Milk w/ Coffee, Mint & Nibs 55%",83,47,301,"2,490",$2.85,$12.00,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,55,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark Milk,Flavored","No Gluten,No Soy,No Tree Nuts","2,189",Vietnam,"Coffee,Mint","btgt,distribution,marginhigh,mcountry-Vietnam,region-Dong Nai"
A-BLV-203,Belvie Dark Milk w/ Kumquat 55%,54,18,296,324,$2.85,$12.00,80,86.18,Belvie Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,55,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Flavored,Inclusions,Milk,Dark Milk","No Gluten,No Soy,No Tree Nuts",28,Vietnam,"Fruit,Citrus","btgt,distribution,fruity,marginhigh,mcountry-Vietnam"
A-BON-101,Bonnat Hacienda El Rosario 75%,60,60,462,235,$6.50,$14.50,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Trace Peanuts,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",ICA silver 2016,"Dark,Plain","Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-227.22,Venezuela,,"estate-Hacienda El Rosario,has-award,marginlow,mcountry-France"
A-BON-102,Bonnat Haiti 75%,14,14,432,84,$8.25,$18.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Trace Peanuts,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",ICA silver 2016,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-348,Haiti,,"has-award,marginlow,mcountry-France"
A-BON-104,"Bonnat Los Colorados, Ecuador 75%",29,22,462,186,$8.25,$18.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-275.57,Ecuador,,"estate-Camino Verde,marginlow,mcountry-France,nutty,region-Santo Domingo de los Tsáchilas"
A-BON-105,Bonnat Madagascar 75%,48,48,462,154,$6.50,$14.50,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-307.71,Madagascar,,"fruity,marginlow,mcountry-France"
A-BON-107,"Bonnat Puerto Cabello, Venezuela 75%",70,70,462,300,$6.50,$14.50,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",ICA silver 2016,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-162,Venezuela,,"has-award,marginlow,mcountry-France,region-Carabobo"
A-BON-109,Bonnat Selva Maya 75%,22,22,462,116,$10.50,$21.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free","AOC gold 2016,ICA gold 2016","Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-345.53,Mexico,,"has-award,marginlow,mcountry-France,region-Chiapas"
